SeniorCitizen,tenure,MonthlyCharges,EstimatedTotalSpend,NumActiveServices,AvgMonthlyChargePerService,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,TenureGroup_Established,TenureGroup_Loyal,TenureGroup_Veteran,Churn
0,24,55,1320,2,18.333333333333332,1,0,1,0,0,0,0,1,0,0,0
0,17,21,357,2,7.0,1,0,1,0,0,0,1,1,0,0,0
0,24,50,1200,3,12.5,1,0,1,1,1,0,1,1,0,0,0
0,28,97,2716,2,32.333333333333336,1,0,1,0,0,0,1,0,1,0,0
1,38,95,3610,2,31.666666666666668,0,0,1,0,1,1,0,0,1,0,0
0,38,80,3040,2,26.666666666666668,0,1,1,0,0,0,0,0,1,0,1
0,1,79,79,3,19.75,1,0,1,1,1,1,0,0,0,0,1
0,72,103,7416,3,25.75,1,1,1,1,0,1,0,0,0,1,1
0,8,101,808,2,33.666666666666664,0,0,1,0,0,1,0,0,0,0,1
1,62,90,5580,2,30.0,1,0,1,0,0,0,0,0,0,1,0
0,67,88,5896,2,29.333333333333332,1,0,1,0,0,0,1,0,0,1,0
0,18,20,360,3,5.0,0,1,1,1,0,1,0,1,0,0,0
0,2,64,128,2,21.333333333333332,1,0,1,0,0,0,0,0,0,0,0
0,33,34,1122,1,17.0,1,1,0,0,1,0,0,0,1,0,0
0,71,24,1704,2,8.0,0,0,1,0,0,0,1,0,0,1,0
0,7,21,147,2,7.0,0,0,1,0,0,1,0,0,0,0,0
0,17,93,1581,3,23.25,0,1,1,1,1,0,1,1,0,0,0
0,12,20,240,2,6.666666666666667,1,0,1,0,1,1,0,0,0,0,0
1,50,109,5450,2,36.333333333333336,0,0,1,0,0,0,0,0,0,1,0
0,45,51,2295,2,17.0,1,0,1,0,0,0,0,0,1,0,0
0,56,99,5544,2,33.0,1,0,1,0,0,0,1,0,0,1,0
0,59,76,4484,3,19.0,0,1,1,1,1,0,0,0,0,1,0
0,1,87,87,3,21.75,1,0,1,1,0,1,0,0,0,0,1
0,1,81,81,3,20.25,1,0,1,1,1,0,0,0,0,0,1
0,67,90,6030,2,30.0,1,1,1,0,0,0,0,0,0,1,0
0,39,45,1755,1,22.5,1,1,0,0,0,0,1,0,1,0,0
0,36,93,3348,2,31.0,0,1,1,0,0,0,1,0,1,0,0
0,72,70,5040,2,23.333333333333332,0,1,1,0,1,0,0,0,0,1,0
1,66,100,6600,3,25.0,1,0,1,1,0,0,1,0,0,1,1
0,9,20,180,3,5.0,0,0,1,1,1,0,1,0,0,0,0
0,68,26,1768,2,8.666666666666666,0,0,1,0,0,1,0,0,0,1,0
0,7,24,168,3,6.0,1,0,1,1,1,0,1,0,0,0,0
0,4,50,200,2,16.666666666666668,1,0,1,0,1,1,0,0,0,0,1
0,39,73,2847,2,24.333333333333332,1,0,1,0,1,0,0,0,1,0,0
0,7,21,147,2,7.0,0,1,1,0,0,0,0,0,0,0,0
1,46,101,4646,3,25.25,1,0,1,1,1,0,0,0,1,0,1
0,61,98,5978,2,32.666666666666664,1,1,1,0,0,1,0,0,0,1,0
0,20,20,400,2,6.666666666666667,1,0,1,0,0,0,1,1,0,0,0
0,43,100,4300,2,33.333333333333336,1,0,1,0,0,0,0,0,1,0,1
0,62,21,1302,2,7.0,1,1,1,0,0,0,0,0,0,1,0
0,69,46,3174,2,15.333333333333334,0,1,0,1,1,0,0,0,0,1,0
0,2,61,122,2,20.333333333333332,1,1,1,0,0,1,0,0,0,0,0
1,32,81,2592,3,20.25,1,0,1,1,0,0,1,0,1,0,0
0,10,104,1040,3,26.0,1,0,1,1,0,0,1,0,0,0,1
0,68,100,6800,3,25.0,1,1,1,1,1,0,0,0,0,1,0
0,13,75,975,2,25.0,1,0,1,0,0,0,1,1,0,0,1
0,2,54,108,2,18.0,1,0,1,0,0,0,1,0,0,0,1
0,34,26,884,3,6.5,1,0,1,1,0,0,1,0,1,0,0
0,72,90,6480,2,30.0,0,1,1,0,1,0,0,0,0,1,0
0,64,105,6720,2,35.0,1,0,1,0,0,0,0,0,0,1,0
0,60,21,1260,3,5.25,1,1,1,1,1,0,0,0,0,1,0
0,3,65,195,3,16.25,0,0,1,1,1,1,0,0,0,0,0
0,65,96,6240,2,32.0,0,0,1,0,1,0,1,0,0,1,0
0,50,25,1250,3,6.25,1,1,1,1,1,0,0,0,0,1,0
0,63,81,5103,2,27.0,0,0,1,0,0,0,0,0,0,1,0
1,60,89,5340,3,22.25,0,0,1,1,0,1,0,0,0,1,0
0,22,26,572,2,8.666666666666666,0,0,1,0,0,0,0,1,0,0,0
1,8,81,648,3,20.25,0,0,1,1,0,0,1,0,0,0,1
0,23,74,1702,3,18.5,0,0,1,1,1,1,0,1,0,0,0
0,4,74,296,2,24.666666666666668,1,0,1,0,1,0,0,0,0,0,1
1,2,19,38,3,4.75,1,0,1,1,1,0,0,0,0,0,0
0,0,81,0,3,20.25,0,1,1,1,1,0,0,0,0,0,0
0,2,20,40,3,5.0,0,1,1,1,0,0,0,0,0,0,1
0,62,26,1612,3,6.5,0,0,1,1,1,0,0,0,0,1,0
1,14,80,1120,2,26.666666666666668,0,0,1,0,0,0,0,1,0,0,0
0,56,20,1120,2,6.666666666666667,0,0,1,0,0,0,0,0,0,1,0
1,34,94,3196,2,31.333333333333332,0,0,1,0,0,0,0,0,1,0,1
0,63,90,5670,2,30.0,1,0,1,0,1,0,0,0,0,1,0
0,49,36,1764,2,12.0,0,1,0,1,1,0,0,0,0,1,0
0,34,101,3434,2,33.666666666666664,1,0,1,0,0,1,0,0,1,0,0
0,1,44,44,2,14.666666666666666,1,0,1,0,0,0,1,0,0,0,0
0,72,91,6552,2,30.333333333333332,1,1,1,0,1,0,0,0,0,1,0
0,13,50,650,3,12.5,1,1,1,1,1,0,0,1,0,0,0
0,68,83,5644,2,27.666666666666668,0,1,1,0,1,0,0,0,0,1,1
0,18,55,990,2,18.333333333333332,1,0,1,0,1,0,0,1,0,0,0
0,19,100,1900,2,33.333333333333336,1,0,1,0,0,0,0,1,0,0,1
1,40,79,3160,2,26.333333333333332,0,0,1,0,0,1,0,0,1,0,1
0,14,20,280,2,6.666666666666667,0,1,1,0,1,0,0,1,0,0,0
0,46,45,2070,2,15.0,0,0,1,0,0,0,1,0,1,0,0
0,1,85,85,2,28.333333333333332,1,0,1,0,0,0,1,0,0,0,1
0,8,65,520,3,16.25,0,0,1,1,0,0,0,0,0,0,0
0,23,60,1380,2,20.0,1,1,1,0,1,1,0,1,0,0,0
1,56,73,4088,3,18.25,0,0,1,1,1,1,0,0,0,1,0
0,3,84,252,3,21.0,1,0,1,1,1,0,1,0,0,0,0
0,55,65,3575,2,21.666666666666668,0,0,1,0,0,0,1,0,0,1,0
0,4,49,196,3,12.25,1,0,1,1,0,0,1,0,0,0,0
0,72,65,4680,2,21.666666666666668,0,1,0,1,1,0,0,0,0,1,0
0,17,19,323,2,6.333333333333333,0,0,1,0,1,0,1,1,0,0,0
0,65,99,6435,2,33.0,0,1,1,0,0,0,0,0,0,1,0
0,1,20,20,3,5.0,1,0,1,1,1,1,0,0,0,0,1
0,52,80,4160,2,26.666666666666668,0,0,1,0,1,0,0,0,0,1,0
0,25,20,500,3,5.0,1,0,1,1,1,1,0,0,1,0,0
0,58,94,5452,3,23.5,0,0,1,1,0,0,0,0,0,1,0
0,71,48,3408,1,24.0,0,0,0,0,1,1,0,0,0,1,0
0,3,74,222,2,24.666666666666668,1,0,1,0,0,0,1,0,0,0,0
0,17,67,1139,3,16.75,1,1,1,1,1,0,0,1,0,0,0
0,1,70,70,3,17.5,1,0,1,1,1,0,1,0,0,0,0
0,17,80,1360,3,20.0,1,0,1,1,1,0,1,1,0,0,0
0,13,54,702,2,18.0,0,1,1,0,0,0,1,1,0,0,0
1,1,70,70,2,23.333333333333332,0,0,1,0,0,0,1,0,0,0,1
0,29,59,1711,2,19.666666666666668,1,0,1,0,1,0,0,0,1,0,0
0,57,113,6441,3,28.25,0,0,1,1,1,0,1,0,0,1,1
0,12,51,612,3,12.75,0,0,1,1,1,0,0,0,0,0,0
1,13,90,1170,3,22.5,1,0,1,1,0,0,1,1,0,0,1
0,53,25,1325,3,6.25,1,0,1,1,1,0,0,0,0,1,0
0,57,60,3420,2,20.0,1,0,1,0,1,0,0,0,0,1,0
1,65,106,6890,3,26.5,0,0,1,1,0,0,1,0,0,1,1
0,4,60,240,3,15.0,0,0,1,1,0,0,0,0,0,0,1
1,13,55,715,2,18.333333333333332,0,0,1,0,0,1,0,1,0,0,0
0,8,19,152,2,6.333333333333333,0,1,1,0,0,0,0,0,0,0,0
0,60,106,6360,2,35.333333333333336,0,0,1,0,1,1,0,0,0,1,0
0,15,88,1320,3,22.0,0,0,1,1,1,0,0,1,0,0,1
0,1,70,70,2,23.333333333333332,0,0,1,0,1,1,0,0,0,0,1
0,34,30,1020,2,10.0,1,1,0,1,0,0,0,0,1,0,0
0,1,45,45,2,15.0,1,1,1,0,1,0,0,0,0,0,0
1,35,108,3780,3,27.0,0,0,1,1,1,0,0,0,1,0,0
0,2,55,110,2,18.333333333333332,1,1,1,0,0,0,0,0,0,0,0
0,34,21,714,3,5.25,0,1,1,1,0,0,1,0,1,0,0
0,15,20,300,3,5.0,1,0,1,1,0,0,1,1,0,0,0
0,42,66,2772,2,22.0,0,0,1,0,0,0,0,0,1,0,0
0,70,20,1400,3,5.0,0,0,1,1,1,0,0,0,0,1,0
0,34,79,2686,3,19.75,1,1,1,1,1,0,1,0,1,0,0
1,42,79,3318,2,26.333333333333332,1,0,1,0,0,0,0,0,1,0,0
0,1,19,19,3,4.75,0,0,1,1,1,1,0,0,0,0,0
0,57,53,3021,2,17.666666666666668,0,1,1,0,1,0,1,0,0,1,0
0,14,65,910,3,16.25,0,0,1,1,1,0,0,1,0,0,1
0,10,57,570,3,14.25,1,0,1,1,1,1,0,0,0,0,0
0,22,65,1430,2,21.666666666666668,0,0,1,0,0,1,0,1,0,0,0
0,15,20,300,2,6.666666666666667,0,0,1,0,0,0,1,1,0,0,1
0,60,24,1440,2,8.0,1,0,1,0,1,0,0,0,0,1,0
1,9,99,891,2,33.0,1,0,1,0,0,0,0,0,0,0,1
0,59,61,3599,2,20.333333333333332,1,0,1,0,0,0,0,0,0,1,0
0,34,106,3604,2,35.333333333333336,1,0,1,0,0,0,0,0,1,0,1
0,1,100,100,2,33.333333333333336,0,0,1,0,0,0,0,0,0,0,1
0,48,97,4656,2,32.333333333333336,0,0,1,0,1,0,0,0,1,0,0
0,71,90,6390,2,30.0,1,1,1,0,0,0,1,0,0,1,0
0,71,60,4260,1,30.0,0,1,0,0,0,0,1,0,0,1,0
0,9,44,396,3,11.0,0,0,1,1,0,1,0,0,0,0,1
0,10,24,240,2,8.0,0,0,1,0,0,0,0,0,0,0,0
0,72,115,8280,2,38.333333333333336,0,0,1,0,0,0,1,0,0,1,0
0,3,30,90,1,15.0,1,0,0,0,0,1,0,0,0,0,0
0,57,54,3078,1,27.0,1,0,0,0,0,1,0,0,0,1,0
0,35,57,1995,3,14.25,0,0,1,1,1,1,0,0,1,0,0
0,50,70,3500,2,23.333333333333332,1,0,1,0,1,0,0,0,0,1,0
0,9,86,774,2,28.666666666666668,1,0,1,0,1,0,0,0,0,0,0
0,12,49,588,2,16.333333333333332,1,1,1,0,1,0,1,0,0,0,0
1,60,98,5880,3,24.5,1,0,1,1,1,0,0,0,0,1,0
0,46,30,1380,2,10.0,1,0,0,1,0,0,0,0,1,0,1
0,12,34,408,1,17.0,0,0,0,0,0,0,0,0,0,0,0
0,11,54,594,3,13.5,0,0,1,1,1,0,0,0,0,0,0
0,39,41,1599,2,13.666666666666666,1,0,0,1,0,0,0,0,1,0,0
0,50,104,5200,2,34.666666666666664,1,1,1,0,1,0,0,0,0,1,1
0,19,87,1653,3,21.75,0,0,1,1,0,0,1,1,0,0,0
0,72,105,7560,2,35.0,1,1,1,0,1,0,1,0,0,1,0
1,7,96,672,2,32.0,1,0,1,0,1,0,0,0,0,0,1
0,37,67,2479,2,22.333333333333332,1,0,1,0,0,0,0,0,1,0,0
0,31,26,806,3,6.5,1,1,1,1,1,0,0,0,1,0,0
0,1,70,70,2,23.333333333333332,0,0,1,0,0,1,0,0,0,0,1
1,72,112,8064,3,28.0,0,0,1,1,1,0,0,0,0,1,0
0,32,61,1952,3,15.25,0,1,1,1,1,0,1,0,1,0,0
0,46,73,3358,2,24.333333333333332,1,0,1,0,0,0,0,0,1,0,0
0,27,96,2592,3,24.0,0,0,1,1,0,0,1,0,1,0,0
0,69,21,1449,2,7.0,1,1,1,0,0,1,0,0,0,1,0
0,14,93,1302,2,31.0,1,0,1,0,0,0,0,1,0,0,0
0,32,20,640,2,6.666666666666667,0,0,1,0,0,0,0,0,1,0,0
0,67,19,1273,2,6.333333333333333,1,0,1,0,0,0,0,0,0,1,0
0,1,20,20,3,5.0,0,0,1,1,0,0,1,0,0,0,0
0,43,91,3913,3,22.75,1,0,1,1,1,0,0,0,1,0,0
0,2,49,98,2,16.333333333333332,1,0,1,0,1,0,0,0,0,0,0
0,12,50,600,2,16.666666666666668,0,0,0,1,0,0,1,0,0,0,0
0,28,36,1008,1,18.0,0,0,0,0,0,1,0,0,1,0,0
1,30,104,3120,2,34.666666666666664,0,0,1,0,0,0,0,0,1,0,0
0,16,89,1424,2,29.666666666666668,1,0,1,0,1,0,0,1,0,0,1
0,31,79,2449,2,26.333333333333332,1,1,1,0,0,0,1,0,1,0,1
0,14,59,826,2,19.666666666666668,0,1,1,0,0,0,0,1,0,0,0
1,72,110,7920,2,36.666666666666664,0,0,1,0,1,0,0,0,0,1,0
0,53,21,1113,2,7.0,0,1,1,0,0,1,0,0,0,1,0
0,68,40,2720,2,13.333333333333334,1,0,0,1,1,1,0,0,0,1,0
0,50,90,4500,2,30.0,0,0,1,0,0,1,0,0,0,1,0
1,70,106,7420,2,35.333333333333336,0,0,1,0,0,0,0,0,0,1,0
0,36,95,3420,2,31.666666666666668,0,0,1,0,0,0,0,0,1,0,0
0,57,59,3363,1,29.5,0,0,0,0,1,0,0,0,0,1,0
0,9,88,792,3,22.0,0,0,1,1,0,0,1,0,0,0,0
0,3,55,165,3,13.75,1,1,1,1,0,0,0,0,0,0,1
0,19,25,475,2,8.333333333333334,0,1,1,0,1,0,1,1,0,0,0
0,68,119,8092,2,39.666666666666664,0,0,1,0,0,0,0,0,0,1,0
1,29,96,2784,2,32.0,1,0,1,0,0,0,1,0,1,0,1
1,17,83,1411,3,20.75,0,0,1,1,0,0,0,1,0,0,0
1,71,115,8165,2,38.333333333333336,1,0,1,0,1,1,0,0,0,1,0
0,1,89,89,3,22.25,1,1,1,1,1,0,0,0,0,0,1
0,49,79,3871,2,26.333333333333332,0,1,1,0,0,0,0,0,0,1,0
0,13,84,1092,3,21.0,0,0,1,1,1,1,0,1,0,0,1
0,39,100,3900,2,33.333333333333336,1,0,1,0,0,0,0,0,1,0,0
0,49,20,980,2,6.666666666666667,0,1,1,0,1,0,0,0,0,1,0
0,22,85,1870,2,28.333333333333332,0,1,1,0,1,0,0,1,0,0,0
0,61,68,4148,2,22.666666666666668,1,1,1,0,0,0,1,0,0,1,0
0,1,21,21,3,5.25,1,0,1,1,0,1,0,0,0,0,1
0,2,104,208,3,26.0,0,0,1,1,0,1,0,0,0,0,1
0,7,20,140,3,5.0,0,1,1,1,1,1,0,0,0,0,0
1,71,25,1775,2,8.333333333333334,1,0,1,0,0,1,0,0,0,1,0
0,3,76,228,3,19.0,0,0,1,1,1,1,0,0,0,0,1
0,72,25,1800,2,8.333333333333334,1,0,1,0,0,1,0,0,0,1,0
1,40,56,2240,2,18.666666666666668,1,0,1,0,0,0,1,0,1,0,0
0,14,20,280,3,5.0,1,0,1,1,1,0,0,1,0,0,0
0,65,108,7020,3,27.0,0,0,1,1,1,0,0,0,0,1,0
0,47,100,4700,3,25.0,0,0,1,1,0,0,1,0,1,0,0
0,25,20,500,2,6.666666666666667,1,0,1,0,0,0,0,0,1,0,0
1,2,73,146,3,18.25,1,0,1,1,1,0,1,0,0,0,0
1,46,60,2760,1,30.0,1,0,0,0,1,0,0,0,1,0,1
0,55,21,1155,2,7.0,0,1,1,0,0,1,0,0,0,1,0
0,63,110,6930,2,36.666666666666664,0,0,1,0,0,0,0,0,0,1,0
0,62,86,5332,3,21.5,1,1,1,1,1,0,1,0,0,1,0
0,48,45,2160,2,15.0,0,0,0,1,0,0,1,0,1,0,1
0,18,78,1404,2,26.0,1,0,1,0,1,0,0,1,0,0,0
0,71,86,6106,3,21.5,1,0,1,1,1,0,0,0,0,1,0
0,35,90,3150,2,30.0,1,1,1,0,1,0,0,0,1,0,0
0,27,57,1539,2,19.0,0,0,1,0,0,0,0,0,1,0,0
0,68,92,6256,2,30.666666666666668,1,1,1,0,1,0,0,0,0,1,0
0,3,20,60,3,5.0,0,0,1,1,0,0,1,0,0,0,0
0,39,21,819,2,7.0,0,0,1,0,1,0,0,0,1,0,0
0,53,94,4982,2,31.333333333333332,0,0,1,0,0,1,0,0,0,1,0
0,28,90,2520,2,30.0,0,1,1,0,0,0,0,0,1,0,1
0,5,75,375,2,25.0,1,0,1,0,0,1,0,0,0,0,0
0,50,35,1750,1,17.5,1,0,0,0,0,0,1,0,0,1,0
0,19,79,1501,2,26.333333333333332,1,0,1,0,0,0,1,1,0,0,0
0,17,70,1190,2,23.333333333333332,1,1,1,0,1,0,0,1,0,0,0
0,20,52,1040,2,17.333333333333332,1,0,1,0,1,0,0,1,0,0,0
0,63,20,1260,3,5.0,0,1,1,1,1,0,1,0,0,1,0
0,72,87,6264,2,29.0,1,0,1,0,0,0,0,0,0,1,0
0,52,92,4784,2,30.666666666666668,1,0,1,0,1,0,0,0,0,1,0
0,59,20,1180,2,6.666666666666667,0,1,1,0,0,0,0,0,0,1,0
0,30,64,1920,3,16.0,1,1,1,1,1,0,0,0,1,0,0
1,19,95,1805,2,31.666666666666668,0,0,1,0,0,0,0,1,0,0,0
0,47,113,5311,3,28.25,1,1,1,1,0,0,1,0,1,0,0
0,43,44,1892,1,22.0,1,0,0,0,0,0,0,0,1,0,0
0,57,58,3306,2,19.333333333333332,1,0,0,1,0,0,1,0,0,1,0
0,59,54,3186,3,13.5,1,0,1,1,1,1,0,0,0,1,0
0,12,85,1020,3,21.25,0,0,1,1,1,0,0,0,0,0,0
0,43,56,2408,2,18.666666666666668,1,0,1,0,1,0,0,0,1,0,0
0,64,87,5568,3,21.75,1,0,1,1,1,0,0,0,0,1,0
0,6,20,120,3,5.0,1,1,1,1,0,1,0,0,0,0,0
1,1,70,70,3,17.5,1,0,1,1,0,0,1,0,0,0,1
0,17,25,425,2,8.333333333333334,1,1,1,0,1,0,0,1,0,0,0
1,60,106,6360,2,35.333333333333336,0,0,1,0,0,0,0,0,0,1,1
0,72,114,8208,3,28.5,1,1,1,1,0,1,0,0,0,1,0
0,5,43,215,1,21.5,1,0,0,0,0,0,0,0,0,0,1
0,65,109,7085,2,36.333333333333336,0,1,1,0,0,1,0,0,0,1,0
0,6,59,354,2,19.666666666666668,1,0,1,0,0,0,1,0,0,0,0
0,4,74,296,3,18.5,1,0,1,1,1,0,1,0,0,0,1
0,20,106,2120,2,35.333333333333336,0,1,1,0,0,1,0,1,0,0,1
0,61,24,1464,3,6.0,0,0,1,1,1,0,1,0,0,1,0
1,65,105,6825,3,26.25,0,0,1,1,0,0,1,0,0,1,1
0,72,116,8352,2,38.666666666666664,0,0,1,0,1,0,0,0,0,1,0
1,8,106,848,3,26.5,0,0,1,1,1,0,0,0,0,0,1
0,12,74,888,2,24.666666666666668,0,0,1,0,0,0,0,0,0,0,1
1,43,108,4644,2,36.0,0,0,1,0,0,1,0,0,1,0,1
1,30,40,1200,1,20.0,0,0,0,0,1,1,0,0,1,0,1
0,58,81,4698,2,27.0,1,0,1,0,0,0,0,0,0,1,0
0,46,71,3266,2,23.666666666666668,0,0,1,0,0,0,1,0,1,0,0
0,24,94,2256,2,31.333333333333332,1,0,1,0,0,0,0,1,0,0,0
0,49,52,2548,1,26.0,1,1,0,0,1,0,0,0,0,1,1
1,4,71,284,2,23.666666666666668,1,0,1,0,0,0,1,0,0,0,0
0,10,50,500,2,16.666666666666668,1,1,1,0,0,1,0,0,0,0,0
0,54,55,2970,3,13.75,1,1,1,1,1,0,0,0,0,1,1
0,50,40,2000,1,20.0,0,0,0,0,0,0,0,0,0,1,0
0,48,82,3936,3,20.5,0,1,1,1,0,0,1,0,1,0,1
0,30,85,2550,3,21.25,0,0,1,1,1,0,0,0,1,0,1
0,3,64,192,2,21.333333333333332,0,1,1,0,0,1,0,0,0,0,0
0,1,20,20,2,6.666666666666667,0,1,1,0,1,0,0,0,0,0,1
0,48,46,2208,1,23.0,0,1,0,0,1,0,0,0,1,0,0
0,29,66,1914,2,22.0,0,0,1,0,0,1,0,0,1,0,0
0,14,59,826,2,19.666666666666668,0,0,1,0,0,0,0,1,0,0,0
1,49,102,4998,2,34.0,0,0,1,0,1,0,0,0,0,1,0
0,69,19,1311,2,6.333333333333333,0,1,1,0,0,0,0,0,0,1,0
0,72,54,3888,1,27.0,0,1,0,0,0,1,0,0,0,1,0
0,66,58,3828,2,19.333333333333332,0,1,1,0,0,0,0,0,0,1,0
0,53,96,5088,2,32.0,1,1,1,0,0,1,0,0,0,1,0
1,15,86,1290,3,21.5,1,0,1,1,1,0,0,1,0,0,1
0,27,50,1350,3,12.5,1,0,1,1,1,0,0,0,1,0,0
0,72,73,5256,2,24.333333333333332,0,0,1,0,0,1,0,0,0,1,0
0,21,55,1155,3,13.75,1,0,1,1,0,0,1,1,0,0,0
0,55,59,3245,2,19.666666666666668,1,0,1,0,0,0,0,0,0,1,0
1,6,74,444,2,24.666666666666668,0,0,1,0,0,0,0,0,0,0,1
0,18,40,720,1,20.0,0,0,0,0,1,1,0,1,0,0,0
0,3,70,210,3,17.5,1,0,1,1,1,0,1,0,0,0,0
0,55,59,3245,3,14.75,1,1,1,1,1,0,0,0,0,1,0
0,4,75,300,3,18.75,1,0,1,1,1,0,0,0,0,0,1
1,10,35,350,1,17.5,0,0,0,0,0,0,0,0,0,0,1
1,70,91,6370,3,22.75,0,0,1,1,1,0,0,0,0,1,0
0,50,20,1000,2,6.666666666666667,0,0,1,0,0,0,0,0,0,1,0
0,72,24,1728,2,8.0,1,1,1,0,0,0,0,0,0,1,0
0,44,78,3432,2,26.0,0,1,1,0,0,0,0,0,1,0,0
0,6,50,300,2,16.666666666666668,1,0,1,0,0,0,0,0,0,0,0
0,25,21,525,2,7.0,1,0,1,0,0,0,1,0,1,0,0
0,6,21,126,3,5.25,1,0,1,1,0,0,0,0,0,0,0
0,1,45,45,2,15.0,1,0,1,0,0,0,0,0,0,0,1
0,53,106,5618,2,35.333333333333336,0,0,1,0,0,0,0,0,0,1,1
0,14,106,1484,2,35.333333333333336,0,0,1,0,0,0,0,1,0,0,1
0,66,55,3630,2,18.333333333333332,1,1,0,1,1,1,0,0,0,1,0
0,68,100,6800,2,33.333333333333336,1,0,1,0,0,0,0,0,0,1,0
0,28,55,1540,2,18.333333333333332,0,0,1,0,0,0,0,0,1,0,0
0,3,30,90,1,15.0,0,1,0,0,1,0,0,0,0,0,1
0,24,95,2280,3,23.75,0,0,1,1,0,1,0,1,0,0,0
0,9,41,369,1,20.5,0,0,0,0,0,1,0,0,0,0,0
0,56,105,5880,2,35.0,0,0,1,0,1,0,0,0,0,1,0
0,21,46,966,3,11.5,1,1,1,1,0,1,0,1,0,0,0
1,16,87,1392,2,29.0,1,0,1,0,0,0,0,1,0,0,1
0,72,25,1800,2,8.333333333333334,1,1,1,0,0,0,0,0,0,1,0
0,1,45,45,2,15.0,1,0,1,0,0,1,0,0,0,0,0
0,32,99,3168,2,33.0,0,1,1,0,0,0,0,0,1,0,0
0,1,20,20,2,6.666666666666667,0,0,1,0,0,1,0,0,0,0,0
0,25,19,475,3,4.75,0,0,1,1,1,0,0,0,1,0,0
0,17,62,1054,2,20.666666666666668,0,1,1,0,0,0,0,1,0,0,0
0,33,96,3168,2,32.0,1,0,1,0,1,0,0,0,1,0,1
0,14,69,966,2,23.0,1,1,1,0,1,0,1,1,0,0,0
0,72,66,4752,2,22.0,0,0,0,1,0,0,1,0,0,1,0
0,47,103,4841,2,34.333333333333336,1,0,1,0,0,0,0,0,1,0,0
0,39,105,4095,3,26.25,0,0,1,1,1,0,0,0,1,0,1
0,6,21,126,3,5.25,0,0,1,1,1,0,0,0,0,0,0
0,11,21,231,3,5.25,0,1,1,1,0,0,1,0,0,0,0
1,20,91,1820,3,22.75,0,0,1,1,0,1,0,1,0,0,0
0,62,106,6572,2,35.333333333333336,1,1,1,0,0,0,0,0,0,1,0
0,1,24,24,1,12.0,1,0,0,0,1,0,0,0,0,0,1
0,34,41,1394,2,13.666666666666666,1,1,0,1,1,0,0,0,1,0,0
0,28,85,2380,2,28.333333333333332,1,1,1,0,1,0,0,0,1,0,0
0,42,45,1890,1,22.5,1,1,0,0,0,0,0,0,1,0,0
1,24,41,984,1,20.5,0,0,0,0,0,1,0,1,0,0,1
0,55,73,4015,2,24.333333333333332,0,0,1,0,0,0,0,0,0,1,0
0,36,85,3060,3,21.25,1,0,1,1,1,0,0,0,1,0,1
0,24,56,1344,2,18.666666666666668,1,0,1,0,1,1,0,1,0,0,1
0,25,66,1650,3,16.5,0,0,1,1,0,0,0,0,1,0,0
0,33,20,660,3,5.0,0,1,1,1,0,0,1,0,1,0,0
1,1,78,78,3,19.5,0,0,1,1,0,1,0,0,0,0,1
0,39,101,3939,2,33.666666666666664,1,1,1,0,0,0,1,0,1,0,0
0,55,55,3025,1,27.5,1,0,0,0,1,0,0,0,0,1,1
0,70,74,5180,2,24.666666666666668,0,1,1,0,1,1,0,0,0,1,0
0,4,69,276,2,23.0,0,0,1,0,0,0,0,0,0,0,1
0,7,85,595,3,21.25,1,0,1,1,1,0,0,0,0,0,1
0,54,20,1080,2,6.666666666666667,0,1,1,0,0,0,0,0,0,1,0
0,31,104,3224,2,34.666666666666664,0,1,1,0,0,1,0,0,1,0,1
1,60,75,4500,2,25.0,0,1,1,0,0,0,0,0,0,1,0
1,65,71,4615,2,23.666666666666668,1,0,1,0,1,1,0,0,0,1,0
0,12,20,240,2,6.666666666666667,0,0,1,0,0,0,1,0,0,0,0
0,7,19,133,2,6.333333333333333,0,0,1,0,1,1,0,0,0,0,0
1,44,85,3740,2,28.333333333333332,0,0,1,0,0,0,1,0,1,0,0
1,7,89,623,2,29.666666666666668,1,0,1,0,1,0,0,0,0,0,0
0,12,25,300,2,8.333333333333334,1,0,1,0,0,0,1,0,0,0,0
0,62,60,3720,2,20.0,1,0,1,0,0,1,0,0,0,1,0
0,4,20,80,2,6.666666666666667,1,1,1,0,0,0,0,0,0,0,0
0,5,64,320,3,16.0,0,0,1,1,0,0,1,0,0,0,0
0,2,76,152,2,25.333333333333332,0,0,1,0,0,1,0,0,0,0,1
0,1,70,70,3,17.5,1,0,1,1,1,0,1,0,0,0,1
0,40,71,2840,2,23.666666666666668,0,1,1,0,0,0,0,0,1,0,0
0,1,36,36,2,12.0,0,0,0,1,1,1,0,0,0,0,0
0,25,20,500,3,5.0,1,1,1,1,1,0,0,0,1,0,0
0,6,56,336,2,18.666666666666668,1,0,1,0,1,0,0,0,0,0,0
0,41,74,3034,3,18.5,1,0,1,1,1,0,0,0,1,0,0
0,9,50,450,2,16.666666666666668,1,1,1,0,0,0,0,0,0,0,0
1,1,75,75,3,18.75,1,0,1,1,1,0,0,0,0,0,1
0,22,76,1672,3,19.0,0,0,1,1,0,0,1,1,0,0,0
0,38,89,3382,3,22.25,0,0,1,1,1,0,0,0,1,0,0
0,23,99,2277,2,33.0,1,0,1,0,0,0,0,1,0,0,1
